date,open,close,high,low,volume,turnover,amp,change_ratio,change,turnover_ratio
2019-09-30,54.86,43.30,58.01,42.63,105126,843104614.00,100.46,182.82,27.99,74.35
2019-10-08,42.70,41.39,45.95,41.01,54145,384653231.00,11.41,-4.41,-1.91,38.29
2019-10-09,40.00,40.02,41.82,38.68,42034,276808744.00,7.59,-3.31,-1.37,29.73
2019-10-10,40.26,40.47,42.26,39.57,33944,228004700.00,6.72,1.12,0.45,24.01
2019-10-11,40.37,39.36,41.33,39.19,34840,232029534.00,5.29,-2.74,-1.11,24.64
2019-10-14,38.89,39.10,40.05,37.43,42521,272524683.00,6.66,-0.66,-0.26,30.07
2019-10-15,39.10,37.66,39.90,37.51,27535,175989376.00,6.11,-3.68,-1.44,19.47
2019-10-16,37.87,36.19,38.37,35.74,31617,195420803.00,6.98,-3.90,-1.47,22.36
2019-10-17,35.88,34.97,36.40,34.93,24689,146402487.00,4.06,-3.37,-1.22,17.46
2019-10-18,34.75,35.27,36.57,34.59,28301,168608646.00,5.66,0.86,0.30,20.01
2019-10-21,35.70,35.68,37.68,35.04,35424,214177767.00,7.49,1.16,0.41,25.05
2019-10-22,36.24,36.62,36.95,35.61,28920,174727356.00,3.76,2.63,0.94,20.45
2019-10-23,36.43,39.55,41.49,35.74,56032,356704343.00,15.70,8.00,2.93,39.63
2019-10-24,38.58,37.33,39.52,37.22,35786,227187690.00,5.82,-5.61,-2.22,25.31
2019-10-25,36.92,36.41,36.92,35.14,31770,190645967.00,4.77,-2.46,-0.92,22.47
2019-10-28,35.40,37.18,37.82,35.34,28295,173875623.00,6.81,2.11,0.77,20.01
2019-10-29,36.89,34.39,36.89,34.05,34853,205195580.00,7.64,-7.50,-2.79,24.65
2019-10-30,32.57,30.74,33.04,30.67,30395,162759343.00,6.89,-10.61,-3.65,21.50
2019-10-31,30.02,28.95,30.69,28.92,16731,84570572.00,5.76,-5.82,-1.79,11.83
2019-11-01,29.03,28.55,29.18,28.45,12546,61953514.00,2.52,-1.38,-0.40,8.87
2019-11-04,28.92,28.64,30.27,28.64,12558,63004832.00,5.71,0.32,0.09,8.88
2019-11-05,28.18,27.84,28.51,26.80,17700,84321865.00,5.97,-2.79,-0.80,12.52
2019-11-06,27.81,27.20,28.06,26.82,11137,52790480.00,4.45,-2.30,-0.64,7.88
2019-11-07,27.22,28.55,28.82,26.93,16103,77965751.00,6.95,4.96,1.35,11.39
2019-11-08,28.48,27.57,28.82,27.57,12263,59422967.00,4.38,-3.43,-0.98,8.67
2019-11-11,27.53,26.27,27.53,25.71,16477,75119837.00,6.60,-4.72,-1.30,11.65
2019-11-12,26.27,26.24,26.48,25.74,7333,33392240.00,2.82,-0.11,-0.03,5.19
2019-11-13,26.28,26.49,26.92,26.17,6998,32229639.00,2.86,0.95,0.25,4.95
2019-11-14,26.42,26.58,27.02,26.02,8299,38317119.00,3.78,0.34,0.09,5.87
2019-11-15,26.49,26.07,26.58,25.82,7921,36145355.00,2.86,-1.92,-0.51,5.60
2019-11-18,26.11,26.08,26.39,25.96,3637,16536436.00,1.65,0.04,0.01,2.57
2019-11-19,26.21,26.62,26.65,26.08,4988,22888834.00,2.19,2.07,0.54,3.53
2019-11-20,26.69,25.78,26.69,25.68,6293,28625023.00,3.79,-3.16,-0.84,4.45
2019-11-21,25.81,24.97,26.00,24.83,5545,24608431.00,4.54,-3.14,-0.81,3.92
2019-11-22,25.05,24.17,25.11,23.72,7340,31474448.00,5.57,-3.20,-0.80,5.19
2019-11-25,24.17,24.11,24.22,23.11,6096,25463131.00,4.59,-0.25,-0.06,4.31
2019-11-26,24.05,23.85,24.21,23.70,3679,15538008.00,2.12,-1.08,-0.26,2.60
2019-11-27,23.84,23.92,24.38,23.84,3904,16565302.00,2.26,0.29,0.07,2.76
2019-11-28,24.19,24.36,25.34,23.99,6007,26103086.00,5.64,1.84,0.44,4.25
2019-11-29,24.36,25.24,25.57,24.36,4862,21174128.00,4.97,3.61,0.88,3.44
2019-12-02,25.74,25.42,25.81,25.14,4922,21871704.00,2.65,0.71,0.18,3.48
2019-12-03,25.00,25.05,25.39,24.46,3748,16409660.00,3.66,-1.46,-0.37,2.65
2019-12-04,24.75,24.60,24.97,24.01,7195,30964826.00,3.83,-1.80,-0.45,5.09
2019-12-05,24.36,24.54,24.60,24.19,4622,19871512.00,1.67,-0.24,-0.06,3.27
2019-12-06,25.03,24.42,25.07,24.32,2936,12640684.00,3.06,-0.49,-0.12,2.08
2019-12-09,24.43,25.00,25.10,24.32,4830,21023458.00,3.19,2.38,0.58,3.42
2019-12-10,24.90,26.50,27.30,24.72,16184,74181704.00,10.32,6.00,1.50,11.45
2019-12-11,26.27,26.28,26.76,25.93,9945,45534697.00,3.13,-0.83,-0.22,7.03
2019-12-12,26.49,26.34,26.82,26.32,6088,28122904.00,1.90,0.23,0.06,4.31
2019-12-13,26.18,26.34,26.67,26.01,5524,25224184.00,2.51,0.00,0.00,3.91
2019-12-16,26.34,26.29,26.68,25.95,8206,37496786.00,2.77,-0.19,-0.05,5.80
2019-12-17,26.29,26.49,26.60,25.80,6574,30105541.00,3.04,0.76,0.20,4.65
2019-12-18,26.49,27.48,27.79,26.49,9711,45870526.00,4.91,3.74,0.99,6.87
2019-12-19,27.70,27.03,27.92,26.96,10452,49163707.00,3.49,-1.64,-0.45,7.39
2019-12-20,27.43,26.61,27.55,26.60,6530,30572494.00,3.51,-1.55,-0.42,4.62
2019-12-23,26.64,25.51,26.64,25.48,4849,21934644.00,4.36,-4.13,-1.10,3.43
2019-12-24,25.55,26.42,26.45,25.55,9000,40979079.00,3.53,3.57,0.91,6.36
2019-12-25,26.28,26.63,26.99,25.93,4261,19701319.00,4.01,0.79,0.21,3.01
2019-12-26,26.63,27.01,27.34,26.45,8427,39475855.00,3.34,1.43,0.38,5.96
2019-12-27,27.03,26.67,27.40,26.67,6665,31236844.00,2.70,-1.26,-0.34,4.71
2019-12-30,26.39,26.36,26.49,25.58,4539,20582099.00,3.41,-1.16,-0.31,3.21
2019-12-31,26.49,27.11,27.74,26.39,6720,31611712.00,5.12,2.85,0.75,4.75
2020-01-02,27.11,27.39,27.61,26.49,7527,35384828.00,4.13,1.03,0.28,5.32
2020-01-03,27.39,27.60,27.77,27.05,5777,27351879.00,2.63,0.77,0.21,4.09
2020-01-06,27.55,27.59,27.96,27.16,5394,25735540.00,2.90,-0.04,-0.01,3.81
2020-01-07,27.70,28.11,28.21,27.23,6470,30959094.00,3.55,1.88,0.52,4.58
2020-01-08,28.09,28.76,29.64,27.84,12280,60683344.00,6.40,2.31,0.65,8.68
2020-01-09,29.20,29.58,30.49,29.11,11407,58116550.00,4.80,2.85,0.82,8.07
2020-01-10,29.78,30.41,30.44,28.89,10131,51734659.00,5.24,2.81,0.83,7.16
2020-01-13,30.54,30.36,30.55,29.47,8335,42728387.00,3.55,-0.16,-0.05,5.89
2020-01-14,30.56,30.22,30.78,29.94,7630,39428325.00,2.77,-0.46,-0.14,5.40
2020-01-15,30.47,29.18,30.47,29.11,6267,31680165.00,4.50,-3.44,-1.04,4.43
2020-01-16,29.19,29.48,29.86,29.18,6782,34268072.00,2.33,1.03,0.30,4.80
