date,open,close,high,low,volume,turnover,amp,change_ratio,change,turnover_ratio
2020-07-22,46.01,50.96,62.84,43.45,93697,938779249.00,58.14,52.80,17.61,68.71
2020-07-23,47.42,48.35,51.15,46.41,52264,502799016.00,9.30,-5.12,-2.61,38.33
2020-07-24,48.05,49.44,52.89,48.05,51835,524880096.00,10.01,2.25,1.09,38.01
2020-07-27,49.06,44.21,49.07,43.48,33992,308085360.00,11.31,-10.58,-5.23,24.93
2020-07-28,44.47,43.83,45.89,41.98,26514,231116515.00,8.84,-0.86,-0.38,19.44
2020-07-29,43.42,44.06,44.74,42.33,19157,166968356.00,5.50,0.52,0.23,14.05
2020-07-30,44.15,43.66,44.81,43.39,17942,157985409.00,3.22,-0.91,-0.40,13.16
2020-07-31,43.76,44.12,44.36,42.84,19353,169760980.00,3.48,1.05,0.46,14.19
2020-08-03,44.31,47.69,48.46,44.31,24363,228529867.00,9.41,8.09,3.57,17.87
2020-08-04,48.34,48.81,50.09,47.68,18684,182410849.00,5.05,2.35,1.12,13.70
2020-08-05,48.89,49.28,49.86,47.18,17140,167220126.00,5.49,0.96,0.47,12.57
2020-08-06,49.58,47.17,50.60,46.47,13398,129053816.00,8.38,-4.28,-2.11,9.82
2020-08-07,47.13,45.06,47.53,45.00,11448,105435906.00,5.36,-4.47,-2.11,8.39
2020-08-10,45.33,50.37,52.54,44.49,19954,191901671.00,17.87,11.78,5.31,14.63
2020-08-11,50.75,52.50,55.71,50.75,29207,314626522.00,9.85,4.23,2.13,21.42
2020-08-12,53.09,53.67,54.54,48.48,17942,185499082.00,11.54,2.23,1.17,13.16
2020-08-13,53.72,52.13,55.19,51.05,12679,135181643.00,7.71,-2.87,-1.54,9.30
2020-08-14,52.34,62.74,62.74,52.34,29807,349520048.00,19.95,20.35,10.61,21.86
2020-08-17,65.70,65.23,67.38,60.70,24826,319660848.00,10.65,3.97,2.49,18.21
2020-08-18,63.19,67.86,70.94,63.04,13893,182494324.00,12.11,4.03,2.63,10.19
2020-08-19,67.62,59.27,68.39,58.54,15267,189156911.00,14.52,-12.66,-8.59,11.20
2020-08-20,58.20,60.91,64.12,58.20,11648,143841768.00,9.99,2.77,1.64,8.54
2020-08-21,62.33,68.32,68.89,61.04,11314,147498635.00,12.89,12.17,7.41,8.30
