date,open,close,high,low,volume,turnover,amp,change_ratio,change,turnover_ratio
1998-06-02,5.48,5.38,5.62,5.29,324913,286151000.00,10.00,63.03,2.08,51.57
1998-06-03,5.39,5.64,5.69,5.39,157645,144587000.00,5.58,4.83,0.26,25.02
1998-06-04,5.67,5.74,5.74,5.48,90165,83031000.00,4.61,1.77,0.10,14.31
1998-06-05,5.73,5.57,5.73,5.54,55667,51305000.00,3.31,-2.96,-0.17,8.84
1998-06-08,5.56,5.41,5.57,5.40,46892,42114000.00,3.05,-2.87,-0.16,7.44
1998-06-09,5.38,5.41,5.47,5.30,27605,24331000.00,3.14,0.00,0.00,4.38
1998-06-10,5.42,5.43,5.52,5.38,21197,18898000.00,2.59,0.37,0.02,3.36
1998-06-11,5.41,5.24,5.42,5.22,22692,19524000.00,3.68,-3.50,-0.19,3.60
1998-06-12,5.33,5.36,5.41,5.30,16269,14219000.00,2.10,2.29,0.12,2.58
1998-06-15,5.38,5.21,5.38,5.21,18492,15801000.00,3.17,-2.80,-0.15,2.94
1998-06-16,5.23,5.12,5.23,5.03,16800,13856000.00,3.84,-1.73,-0.09,2.67
1998-06-17,5.10,5.11,5.17,5.07,7695,6357000.00,1.95,-0.20,-0.01,1.22
1998-06-18,5.13,5.14,5.21,5.12,7527,6297000.00,1.76,0.59,0.03,1.19
1998-06-19,5.17,5.29,5.36,5.15,13271,11415000.00,4.09,2.92,0.15,2.11
1998-06-22,5.32,5.35,5.46,5.31,20798,18263000.00,2.84,1.13,0.06,3.30
1998-06-23,5.33,5.39,5.41,5.26,14271,12402000.00,2.80,0.75,0.04,2.27
1998-06-24,5.38,5.32,5.38,5.27,12743,11038000.00,2.04,-1.30,-0.07,2.02
1998-06-25,5.33,5.21,5.33,5.18,12095,10258000.00,2.82,-2.07,-0.11,1.92
1998-06-26,5.19,5.24,5.28,5.17,9534,8094000.00,2.11,0.58,0.03,1.51
1998-06-29,5.23,5.14,5.23,5.10,10967,9126000.00,2.48,-1.91,-0.10,1.74
1998-06-30,4.98,5.08,5.18,4.98,7931,6535000.00,3.89,-1.17,-0.06,1.26
1998-07-01,5.15,5.02,5.21,5.00,15242,12457000.00,4.13,-1.18,-0.06,2.42
1998-07-02,4.99,5.12,5.15,4.99,8302,6786000.00,3.19,1.99,0.10,1.32
1998-07-03,5.13,5.06,5.13,5.03,6553,5378000.00,1.95,-1.17,-0.06,1.04
1998-07-06,5.05,5.07,5.14,5.03,6861,5629000.00,2.17,0.20,0.01,1.09
1998-07-07,5.05,5.17,5.18,5.05,6158,5116000.00,2.56,1.97,0.10,0.98
1998-07-08,5.17,5.13,5.17,5.12,4527,3771000.00,0.97,-0.77,-0.04,0.72
1998-07-09,5.13,5.17,5.17,5.13,4948,4129000.00,0.78,0.78,0.04,0.79
1998-07-10,5.33,5.26,5.41,5.23,37947,32955000.00,3.48,1.74,0.09,6.02
1998-07-13,5.24,5.15,5.26,5.12,11861,9940000.00,2.66,-2.09,-0.11,1.88
1998-07-14,5.15,5.09,5.20,5.09,7022,5846000.00,2.14,-1.17,-0.06,1.11
1998-07-15,5.08,5.11,5.15,5.07,4448,3673000.00,1.57,0.39,0.02,0.71
1998-07-16,5.10,5.08,5.12,5.07,5510,4522000.00,0.98,-0.59,-0.03,0.87
1998-07-17,5.09,5.05,5.10,5.03,5813,4739000.00,1.38,-0.59,-0.03,0.92
1998-07-20,5.05,4.97,5.05,4.95,6645,5340000.00,1.98,-1.58,-0.08,1.05
1998-07-21,4.97,5.05,5.08,4.97,4268,3438000.00,2.21,1.61,0.08,0.68
1998-07-22,5.05,4.97,5.05,4.96,4637,3722000.00,1.78,-1.58,-0.08,0.74
1998-07-23,4.98,5.09,5.09,4.98,4279,3494000.00,2.21,2.41,0.12,0.68
1998-07-24,5.10,5.06,5.10,5.04,4389,3586000.00,1.18,-0.59,-0.03,0.70
1998-07-27,5.08,5.06,5.08,5.01,4772,3866000.00,1.38,0.00,0.00,0.76
1998-07-28,5.06,5.12,5.15,5.02,4077,3314000.00,2.57,1.19,0.06,0.65
1998-07-29,5.10,5.05,5.10,5.03,3874,3153000.00,1.37,-1.37,-0.07,0.61
1998-07-30,5.04,5.02,5.08,5.00,3854,3119000.00,1.58,-0.59,-0.03,0.61
1998-07-31,5.03,5.00,5.03,4.98,4166,3358000.00,1.00,-0.40,-0.02,0.66
1998-08-03,5.00,4.93,5.00,4.92,7459,5919000.00,1.60,-1.40,-0.07,1.18
1998-08-04,4.91,4.92,4.93,4.83,4706,3677000.00,2.03,-0.20,-0.01,0.75
1998-08-05,4.97,5.03,5.07,4.93,5547,4484000.00,2.85,2.24,0.11,0.88
1998-08-06,5.04,4.92,5.05,4.91,4603,3677000.00,2.78,-2.19,-0.11,0.73
1998-08-07,4.93,4.87,4.95,4.84,6041,4711000.00,2.24,-1.02,-0.05,0.96
1998-08-10,4.86,4.73,4.86,4.72,5010,3804000.00,2.87,-2.87,-0.14,0.80
1998-08-11,4.72,4.67,4.79,4.65,4745,3543000.00,2.96,-1.27,-0.06,0.75
1998-08-12,4.67,4.58,4.71,4.46,6818,4916000.00,5.35,-1.93,-0.09,1.08
1998-08-13,4.59,4.60,4.64,4.53,4315,3113000.00,2.40,0.44,0.02,0.68
1998-08-14,4.59,4.47,4.59,4.46,5508,3891000.00,2.83,-2.83,-0.13,0.87
1998-08-17,4.46,4.11,4.46,4.11,5698,3712000.00,7.83,-8.05,-0.36,0.90
