date,open,close,high,low,volume,turnover,amp,change_ratio,change,turnover_ratio
2021-10-28,87.99,78.00,87.99,76.88,205724,1696678720.00,10.29,-27.78,-30.00,53.00
2021-10-29,75.70,77.47,79.58,75.01,88714,703852992.00,5.86,-0.68,-0.53,22.86
2021-11-01,76.02,78.17,79.48,74.29,75928,596569984.00,6.70,0.90,0.70,19.56
2021-11-02,77.88,75.26,77.88,74.80,53735,419508560.00,3.94,-3.72,-2.91,13.84
2021-11-03,75.01,76.67,77.77,74.68,43061,337292704.00,4.11,1.87,1.41,11.09
2021-11-04,76.30,75.73,76.90,75.55,34868,271520016.00,1.76,-1.23,-0.94,8.98
2021-11-05,75.67,76.05,77.08,75.31,33817,264910138.00,2.34,0.42,0.32,8.71
2021-11-08,76.00,74.90,76.00,74.49,29516,227107339.00,1.99,-1.51,-1.15,7.60
2021-11-09,74.96,75.35,76.32,74.69,21301,165024001.00,2.18,0.60,0.45,5.49
2021-11-10,75.52,76.37,77.00,74.66,34259,266787158.00,3.11,1.35,1.02,8.83
2021-11-11,76.01,76.81,77.53,75.70,34506,272008928.00,2.40,0.58,0.44,8.89
2021-11-12,76.84,78.70,80.34,76.51,50718,407328288.00,4.99,2.46,1.89,13.07
2021-11-15,78.42,78.18,79.79,77.79,35604,286522480.00,2.54,-0.66,-0.52,9.17
2021-11-16,78.76,78.91,80.22,77.84,36361,294239968.00,3.04,0.93,0.73,9.37
2021-11-17,78.88,78.27,79.10,77.90,21949,175946328.00,1.52,-0.81,-0.64,5.66
2021-11-18,78.18,76.09,78.18,76.05,31688,250031211.00,2.72,-2.79,-2.18,8.16
2021-11-19,76.02,76.41,76.52,75.68,14175,110812953.00,1.10,0.42,0.32,3.65
2021-11-22,76.18,76.35,76.88,76.08,15819,123971044.00,1.05,-0.08,-0.06,4.08
2021-11-23,76.20,76.85,77.29,76.15,19623,154432351.00,1.49,0.65,0.50,5.06
2021-11-24,77.18,76.89,77.19,76.20,17862,140575283.00,1.29,0.05,0.04,4.60
2021-11-25,77.05,77.90,78.37,76.98,27099,216094071.00,1.81,1.31,1.01,6.98
2021-11-26,78.01,76.80,78.01,76.63,16241,128406906.00,1.77,-1.41,-1.10,4.18
2021-11-29,77.01,76.35,78.01,75.98,20034,157766880.00,2.64,-0.59,-0.45,5.16
2021-11-30,76.02,76.00,76.67,75.82,17600,137372443.00,1.11,-0.46,-0.35,4.53
2021-12-01,75.96,75.83,76.07,75.67,14192,110396452.00,0.53,-0.22,-0.17,3.66
2021-12-02,75.80,75.26,76.11,75.20,16389,127152892.00,1.20,-0.75,-0.57,4.22
2021-12-03,75.43,75.49,75.76,75.20,9667,74891190.00,0.74,0.31,0.23,2.49
2021-12-06,75.77,74.93,75.78,74.90,13065,100824529.00,1.17,-0.74,-0.56,3.37
2021-12-07,75.20,74.72,75.25,74.54,9235,70934105.00,0.95,-0.28,-0.21,2.38
2021-12-08,74.93,75.11,75.11,74.63,9506,73070805.00,0.64,0.52,0.39,2.45
2021-12-09,75.27,75.71,75.99,75.10,14885,115572767.00,1.18,0.80,0.60,3.84
2021-12-10,75.77,75.29,75.94,75.25,10251,79366369.00,0.91,-0.55,-0.42,2.64
2021-12-13,75.34,75.35,75.64,75.30,8582,66499689.00,0.45,0.08,0.06,2.21
2021-12-14,75.56,75.42,75.96,75.31,8989,69710335.00,0.86,0.09,0.07,2.32
2021-12-15,75.30,74.92,75.40,74.88,11406,87951483.00,0.69,-0.66,-0.50,2.94
2021-12-16,75.61,75.60,75.75,75.03,12278,95039926.00,0.96,0.91,0.68,3.16
2021-12-17,75.56,75.41,75.93,75.40,13187,102403843.00,0.70,-0.25,-0.19,3.40
2021-12-20,75.70,75.42,75.98,75.11,12788,99194769.00,1.15,0.01,0.01,3.29
2021-12-21,75.29,75.35,75.56,75.14,9427,72874490.00,0.56,-0.09,-0.07,2.43
2021-12-22,75.50,75.18,75.50,75.11,9881,76280053.00,0.52,-0.23,-0.17,2.55
2021-12-23,75.17,74.30,75.38,74.30,15837,121295437.00,1.44,-1.17,-0.88,4.08
2021-12-24,74.29,72.90,74.49,72.87,19374,145977893.00,2.18,-1.88,-1.40,4.99
2021-12-27,72.91,73.16,73.48,72.83,7752,58242547.00,0.89,0.36,0.26,2.00
2021-12-28,73.38,73.26,73.45,72.90,7032,52829065.00,0.75,0.14,0.10,1.81
2021-12-29,73.26,73.21,73.35,73.04,5539,41655268.00,0.42,-0.07,-0.05,1.43
2021-12-30,73.29,73.37,73.55,73.01,7901,59512207.00,0.74,0.22,0.16,2.04
2021-12-31,73.38,74.13,74.48,73.23,11898,90332979.00,1.70,1.04,0.76,3.00
2022-01-04,73.98,73.88,74.32,73.60,8981,68150853.00,0.97,-0.34,-0.25,2.26
2022-01-05,73.88,73.10,74.19,73.01,10142,76468976.00,1.60,-1.06,-0.78,2.56
2022-01-06,73.00,73.19,73.49,72.92,6149,46258820.00,0.78,0.12,0.09,1.55
2022-01-07,73.15,73.45,74.37,73.15,9907,75146157.00,1.67,0.36,0.26,2.50
2022-01-10,73.66,73.80,74.16,73.30,8022,60816140.00,1.17,0.48,0.35,2.02
2022-01-11,73.80,75.55,76.48,73.66,28601,221089259.00,3.82,2.37,1.75,7.21
2022-01-12,75.24,75.14,75.70,74.74,13803,106430439.00,1.27,-0.54,-0.41,3.48
2022-01-13,74.93,74.42,75.23,74.42,10460,80306865.00,1.08,-0.96,-0.72,2.64
2022-01-14,74.42,74.68,75.48,73.69,14317,109628071.00,2.41,0.35,0.26,3.61
2022-01-17,74.00,74.48,74.89,73.81,10092,76940145.00,1.45,-0.27,-0.20,2.54
2022-01-18,74.40,73.62,74.50,73.55,9400,71273884.00,1.28,-1.15,-0.86,2.37
2022-01-19,73.50,73.27,73.70,73.11,6135,46251263.00,0.80,-0.48,-0.35,1.55
2022-01-20,73.17,72.90,73.45,72.90,8588,64477695.00,0.75,-0.50,-0.37,2.16
2022-01-21,72.90,71.73,73.18,71.71,10112,75285001.00,2.02,-1.60,-1.17,2.55
2022-01-24,71.67,70.52,71.67,70.50,8356,60803101.00,1.63,-1.69,-1.21,2.11
2022-01-25,70.00,67.86,70.65,67.86,11328,80098972.00,3.96,-3.77,-2.66,2.85
2022-01-26,67.90,67.77,68.80,67.44,5742,40092628.00,2.00,-0.13,-0.09,1.45
2022-01-27,67.88,65.74,67.88,65.66,8460,57821892.00,3.28,-3.00,-2.03,2.13
2022-01-28,65.98,65.90,66.36,65.53,4429,30121351.00,1.26,0.24,0.16,1.12
2022-02-07,67.01,66.53,67.26,66.32,4259,29247983.00,1.43,0.96,0.63,1.07
2022-02-08,66.50,66.88,66.90,66.40,3308,22708996.00,0.75,0.53,0.35,0.83
2022-02-09,66.97,68.33,68.66,66.72,7592,53022415.00,2.90,2.17,1.45,1.91
2022-02-10,68.36,67.88,68.36,67.69,4151,29020389.00,0.98,-0.66,-0.45,1.05
2022-02-11,67.80,66.50,67.80,66.10,4646,32015825.00,2.50,-2.03,-1.38,1.17
2022-02-14,66.26,66.35,66.70,66.00,3011,20555065.00,1.05,-0.23,-0.15,0.76
2022-02-15,66.20,66.93,66.93,66.19,2839,19480678.00,1.12,0.87,0.58,0.72
2022-02-16,66.70,67.30,67.53,66.70,3155,21852808.00,1.24,0.55,0.37,0.79
2022-02-17,67.30,67.13,67.48,66.89,2792,19288095.00,0.88,-0.25,-0.17,0.70
2022-02-18,66.69,67.10,67.24,66.60,2542,17532911.00,0.95,-0.04,-0.03,0.64
2022-02-21,67.00,67.31,67.47,66.80,3467,24001234.00,1.00,0.31,0.21,0.87
2022-02-22,67.00,66.06,67.00,65.88,6653,45323814.00,1.66,-1.86,-1.25,1.68
2022-02-23,66.00,66.71,66.87,66.00,4218,28898584.00,1.32,0.98,0.65,1.06
2022-02-24,66.55,64.95,67.08,64.67,8827,59618278.00,3.61,-2.64,-1.76,2.22
2022-02-25,65.17,65.05,65.85,64.98,4626,31166951.00,1.34,0.15,0.10,1.17
2022-02-28,65.01,65.20,65.48,64.30,5561,37117845.00,1.81,0.23,0.15,1.40
2022-03-01,65.13,65.60,65.74,65.13,3384,22774348.00,0.94,0.61,0.40,0.85
2022-03-02,65.49,65.10,65.57,64.81,3978,26720167.00,1.16,-0.76,-0.50,1.00
2022-03-03,65.11,65.26,65.76,65.11,3641,24526528.00,1.00,0.25,0.16,0.92
2022-03-04,65.05,64.77,65.69,64.66,4847,32587832.00,1.58,-0.75,-0.49,1.22
2022-03-07,64.71,63.13,64.71,63.10,6813,44619423.00,2.49,-2.53,-1.64,1.72
2022-03-08,63.12,60.58,63.39,60.58,7062,45055921.00,4.45,-4.04,-2.55,1.78
2022-03-09,60.58,58.30,60.97,57.07,8338,50641081.00,6.44,-3.76,-2.28,2.10
2022-03-10,59.32,58.81,59.97,58.70,4863,29799779.00,2.18,0.87,0.51,1.23
2022-03-11,58.50,61.19,61.42,58.00,9161,56656226.00,5.82,4.05,2.38,2.31
2022-03-14,61.04,59.80,61.37,59.80,4572,28555592.00,2.57,-2.27,-1.39,1.15
2022-03-15,59.50,57.33,59.54,57.31,6872,41379235.00,3.73,-4.13,-2.47,1.73
2022-03-16,58.05,58.46,59.18,56.24,6827,41060178.00,5.13,1.97,1.13,1.72
2022-03-17,59.15,59.39,60.51,58.99,7950,49052415.00,2.60,1.59,0.93,2.00
2022-03-18,59.00,59.69,59.93,58.94,5829,35773273.00,1.67,0.51,0.30,1.47
2022-03-21,59.69,60.05,60.30,59.51,4745,29391041.00,1.32,0.60,0.36,1.20
2022-03-22,59.84,59.35,59.91,59.18,4255,26143801.00,1.22,-1.17,-0.70,1.07
2022-03-23,59.48,59.48,59.97,59.09,3132,19270640.00,1.48,0.22,0.13,0.79
2022-03-24,59.52,59.00,59.89,58.90,5421,33143115.00,1.66,-0.81,-0.48,1.37
2022-03-25,59.15,58.08,59.59,57.99,5194,31592415.00,2.71,-1.56,-0.92,1.31
2022-03-28,58.35,57.30,58.35,57.01,3439,20447278.00,2.31,-1.34,-0.78,0.87
2022-03-29,57.28,57.00,57.79,56.90,3214,19042513.00,1.55,-0.52,-0.30,0.81
2022-03-30,57.40,57.87,57.93,57.02,2949,17553343.00,1.60,1.53,0.87,0.74
2022-03-31,58.15,57.66,58.29,57.60,2912,17454689.00,1.19,-0.36,-0.21,0.73
2022-04-01,57.10,57.44,57.62,57.10,2971,17615668.00,0.90,-0.38,-0.22,0.75
2022-04-06,57.44,57.69,57.90,57.32,2540,15149145.00,1.01,0.44,0.25,0.64
2022-04-07,57.69,56.83,57.98,56.83,3269,19361981.00,1.99,-1.49,-0.86,0.82
2022-04-08,56.98,55.79,57.00,55.74,4911,28512636.00,2.22,-1.83,-1.04,1.24
2022-04-11,56.00,54.51,56.07,54.41,3786,21547673.00,2.98,-2.29,-1.28,0.95
2022-04-12,54.01,54.89,54.95,53.65,3682,20669575.00,2.38,0.70,0.38,0.93
2022-04-13,54.66,54.58,55.53,54.08,3632,20660759.00,2.64,-0.56,-0.31,0.92
2022-04-14,54.82,55.05,55.38,54.72,2723,15523433.00,1.21,0.86,0.47,0.69
2022-04-15,54.51,54.02,55.00,54.00,3175,17846398.00,1.82,-1.87,-1.03,0.80
2022-04-18,53.60,54.24,54.65,53.53,2048,11498117.00,2.07,0.41,0.22,0.52
