date,open,close,high,low,volume,turnover,amp,change_ratio,change,turnover_ratio
2021-09-10,61.18,73.38,78.46,61.18,171725,1204436096.00,154.01,554.01,62.16,88.30
2021-09-13,74.68,79.17,82.00,73.99,106225,833536576.00,10.92,7.89,5.79,54.62
2021-09-14,78.06,71.03,78.06,67.18,81109,584061744.00,13.74,-10.28,-8.14,41.71
2021-09-15,69.18,70.98,72.33,64.18,56910,391950608.00,11.47,-0.07,-0.05,29.26
2021-09-16,69.74,71.83,75.72,67.40,51625,375317376.00,11.72,1.20,0.85,26.55
2021-09-17,71.06,68.66,71.83,64.73,33249,226663432.00,9.88,-4.41,-3.17,17.10
2021-09-22,66.24,66.45,68.06,61.26,36939,241449346.00,9.90,-3.22,-2.21,18.99
2021-09-23,65.68,67.34,67.68,62.41,22014,144570004.00,7.93,1.34,0.89,11.32
2021-09-24,66.68,62.28,66.94,62.19,15533,101326308.00,7.05,-7.51,-5.06,7.99
2021-09-27,61.29,51.28,61.87,51.28,30421,170636676.00,17.00,-17.66,-11.00,15.64
2021-09-28,51.17,54.74,56.42,50.73,28376,154224892.00,11.10,6.75,3.46,14.59
2021-09-29,54.18,53.80,59.36,53.28,26977,155808577.00,11.11,-1.72,-0.94,13.87
2021-09-30,53.80,61.58,61.84,50.68,22504,128401460.00,20.74,14.46,7.78,11.57
2021-10-08,60.41,57.18,61.06,55.73,8063,47260018.00,8.66,-7.15,-4.40,4.15
2021-10-11,56.68,53.73,56.68,53.33,8495,47081505.00,5.86,-6.03,-3.45,4.37
2021-10-12,54.20,54.43,57.97,52.93,13280,74803508.00,9.38,1.30,0.70,6.83
2021-10-13,53.28,61.78,64.67,52.26,22502,130292645.00,22.80,13.50,7.35,11.57
2021-10-14,61.85,64.85,67.18,60.34,22528,147373227.00,11.07,4.97,3.07,11.58
2021-10-15,64.79,64.26,69.18,64.18,19518,131158265.00,7.71,-0.91,-0.59,10.04
2021-10-18,64.67,68.14,69.18,63.33,14163,95265467.00,9.10,6.04,3.88,7.28
2021-10-19,69.28,68.08,70.76,65.19,17129,116892270.00,8.17,-0.09,-0.06,8.81
2021-10-20,67.31,66.67,69.68,64.48,9452,64009533.00,7.64,-2.07,-1.41,4.86
2021-10-21,66.67,66.68,67.86,64.36,9827,65517230.00,5.25,0.02,0.01,5.05
2021-10-22,66.45,64.27,66.45,63.25,7525,49085867.00,4.80,-3.61,-2.41,3.87
2021-10-25,63.18,66.06,69.16,63.18,10456,70771547.00,9.30,2.79,1.79,5.38
2021-10-26,67.83,63.03,68.18,62.87,8436,55076701.00,8.04,-4.59,-3.03,4.34
2021-10-27,62.93,61.75,64.83,61.51,4264,27067490.00,5.27,-2.03,-1.28,2.19
2021-10-28,61.95,59.28,62.98,58.03,5710,34819143.00,8.02,-4.00,-2.47,2.94
2021-10-29,59.91,60.24,63.78,59.23,4497,27531631.00,7.68,1.62,0.96,2.31
2021-11-01,59.68,61.04,64.18,58.26,9531,59649757.00,9.83,1.33,0.80,4.90
2021-11-02,60.18,59.23,62.06,58.36,7804,47160115.00,6.06,-2.97,-1.81,4.01
2021-11-03,58.88,60.76,60.85,56.06,6156,36392980.00,8.09,2.58,1.53,3.17
2021-11-04,60.26,64.98,65.84,59.68,9823,62652423.00,10.14,6.95,4.22,5.05
2021-11-05,63.68,66.88,69.43,63.39,10916,74088424.00,9.30,2.92,1.90,5.61
2021-11-08,66.89,67.73,69.13,65.30,9139,62342357.00,5.73,1.27,0.85,4.70
2021-11-09,67.73,73.68,74.09,66.98,12793,93347432.00,10.50,8.78,5.95,6.58
2021-11-10,73.68,71.11,74.18,70.18,7914,57434695.00,5.43,-3.49,-2.57,4.07
2021-11-11,70.88,71.30,73.46,69.18,6798,48688274.00,6.02,0.27,0.19,3.50
2021-11-12,70.44,74.80,77.18,70.44,17654,132609283.00,9.45,4.91,3.50,9.08
2021-11-15,75.87,72.67,77.68,71.81,13310,100615658.00,7.85,-2.85,-2.13,6.84
2021-11-16,72.58,72.08,75.16,71.29,6781,50083412.00,5.33,-0.81,-0.59,3.49
2021-11-17,71.68,75.76,76.02,71.68,8257,62227342.00,6.02,5.11,3.68,4.25
2021-11-18,75.68,75.84,79.07,73.38,10961,83060726.00,7.51,0.11,0.08,5.64
2021-11-19,76.19,76.05,78.06,74.35,6344,48632083.00,4.89,0.28,0.21,3.26
2021-11-22,75.68,79.08,81.68,75.33,9722,77134327.00,8.35,3.98,3.03,5.00
2021-11-23,79.08,78.30,80.36,77.41,6922,54843863.00,3.73,-0.99,-0.78,3.56
2021-11-24,78.09,76.30,82.27,75.18,11374,88974361.00,9.05,-2.55,-2.00,5.85
2021-11-25,76.96,74.68,76.96,72.32,8869,67429302.00,6.08,-2.12,-1.62,4.56
2021-11-26,75.31,76.98,78.34,74.67,5811,45165608.00,4.91,3.08,2.30,2.99
2021-11-29,76.97,80.30,80.68,75.93,6549,51907811.00,6.17,4.31,3.32,3.37
2021-11-30,80.42,80.06,83.17,78.18,6481,52963140.00,6.21,-0.30,-0.24,3.33
2021-12-01,81.10,76.87,81.10,75.68,6674,52133203.00,6.77,-3.98,-3.19,3.43
2021-12-02,76.76,73.83,77.62,73.07,8203,61607690.00,5.92,-3.95,-3.04,4.22
2021-12-03,74.17,71.63,75.23,71.18,7401,54534489.00,5.49,-2.98,-2.20,3.81
2021-12-06,71.19,70.83,72.18,69.71,5606,40235633.00,3.45,-1.12,-0.80,2.88
2021-12-07,71.34,67.43,71.67,67.21,7337,50973037.00,6.30,-4.80,-3.40,3.77
2021-12-08,67.53,69.25,70.18,67.29,5536,38560415.00,4.29,2.70,1.82,2.85
2021-12-09,69.14,67.94,69.46,66.24,8725,59745999.00,4.65,-1.89,-1.31,4.49
2021-12-10,67.78,69.13,69.77,66.52,4104,28393478.00,4.78,1.75,1.19,2.11
2021-12-13,68.18,69.97,71.17,66.63,9975,69102119.00,6.57,1.22,0.84,5.13
2021-12-14,69.36,69.84,69.88,68.46,3488,24420952.00,2.03,-0.19,-0.13,1.79
2021-12-15,69.84,72.14,72.51,68.98,5781,41924940.00,5.05,3.29,2.30,2.97
2021-12-16,71.98,71.68,72.63,70.46,3024,21854741.00,3.01,-0.64,-0.46,1.55
2021-12-17,70.56,66.38,71.15,66.38,7299,49961934.00,6.65,-7.39,-5.30,3.75
2021-12-20,65.96,65.72,68.37,63.98,7293,48924697.00,6.61,-0.99,-0.66,3.75
2021-12-21,65.64,69.14,69.95,64.37,5252,35906432.00,8.49,5.20,3.42,2.70
2021-12-22,69.14,67.64,70.18,67.51,1702,11747090.00,3.86,-2.17,-1.50,0.87
2021-12-23,67.48,69.38,70.98,67.12,4171,29270935.00,5.71,2.57,1.74,2.14
2021-12-24,68.38,66.18,70.38,64.63,7802,52599013.00,8.29,-4.61,-3.20,4.01
2021-12-27,66.35,65.25,68.16,64.68,2527,16954897.00,5.26,-1.41,-0.93,1.30
2021-12-28,66.17,66.92,67.68,64.37,4140,27574876.00,5.07,2.56,1.67,2.13
2021-12-29,66.92,66.38,67.20,63.05,7396,48795336.00,6.20,-0.81,-0.54,3.80
2021-12-30,66.95,68.41,68.73,66.18,4240,29018083.00,3.84,3.06,2.03,2.18
2021-12-31,68.46,68.85,69.78,67.20,3443,23968195.00,3.77,0.64,0.44,1.75
2022-01-04,66.29,67.76,68.70,66.29,2057,14056130.00,3.50,-1.58,-1.09,1.04
2022-01-05,67.42,64.78,67.42,64.78,1877,12457444.00,3.90,-4.40,-2.98,0.95
2022-01-06,63.97,63.88,66.65,62.06,5541,35810825.00,7.09,-1.39,-0.90,2.81
2022-01-07,63.87,61.18,64.15,60.70,5494,34608846.00,5.40,-4.23,-2.70,2.79
2022-01-10,60.68,61.84,62.78,59.71,1976,12384394.00,5.02,1.08,0.66,1.00
2022-01-11,61.97,61.98,62.60,60.89,820,5112681.00,2.77,0.23,0.14,0.42
2022-01-12,61.80,62.29,62.53,60.70,1147,7164771.00,2.95,0.50,0.31,0.58
2022-01-13,62.37,60.06,62.37,59.68,2560,15647882.00,4.32,-3.58,-2.23,1.30
2022-01-14,59.22,59.01,60.68,58.68,3376,20294546.00,3.33,-1.75,-1.05,1.71
2022-01-17,59.02,60.07,61.47,59.02,3952,24147912.00,4.15,1.80,1.06,2.01
2022-01-18,60.41,60.18,62.17,58.76,4297,26415578.00,5.68,0.18,0.11,2.18
2022-01-19,59.75,61.02,62.05,57.20,7307,44082219.00,8.06,1.40,0.84,3.71
2022-01-20,60.68,57.30,60.77,57.28,3305,19684874.00,5.72,-6.10,-3.72,1.68
2022-01-21,57.18,55.87,57.23,55.78,1338,7652575.00,2.53,-2.50,-1.43,0.68
2022-01-24,56.18,56.99,58.65,56.18,1622,9406545.00,4.42,2.00,1.12,0.82
2022-01-25,58.11,56.43,58.43,55.71,2224,12868684.00,4.77,-0.98,-0.56,1.13
2022-01-26,57.17,55.67,58.39,53.26,1997,11224543.00,9.09,-1.35,-0.76,1.01
2022-01-27,55.08,53.37,55.52,53.18,1480,8115806.00,4.20,-4.13,-2.30,0.75
2022-01-28,55.18,52.68,55.18,52.34,1225,6657641.00,5.32,-1.29,-0.69,0.62
2022-02-07,53.68,52.68,54.60,51.23,1296,6919240.00,6.40,0.00,0.00,0.66
2022-02-08,52.68,50.18,53.16,48.19,11528,58767896.00,9.43,-4.75,-2.50,5.85
2022-02-09,50.18,48.99,50.95,48.46,9117,45558323.00,4.96,-2.37,-1.19,4.63
2022-02-10,49.17,48.18,49.18,47.18,3473,16952041.00,4.08,-1.65,-0.81,1.76
2022-02-11,47.98,46.20,48.37,45.66,5313,25417418.00,5.62,-4.11,-1.98,2.70
2022-02-14,46.01,45.81,47.06,44.39,4515,20970546.00,5.78,-0.84,-0.39,2.29
2022-02-15,45.29,47.97,48.05,44.83,3753,17792115.00,7.03,4.72,2.16,1.91
2022-02-16,48.02,46.54,48.04,46.23,2897,13825580.00,3.77,-2.98,-1.43,1.47
2022-02-17,46.04,47.43,48.53,45.83,2219,10698173.00,5.80,1.91,0.89,1.13
2022-02-18,47.43,46.50,47.43,46.22,1909,9050625.00,2.55,-1.96,-0.93,0.97
2022-02-21,45.76,45.97,47.34,45.72,2266,10663777.00,3.48,-1.14,-0.53,1.15
2022-02-22,45.70,45.17,45.89,44.28,2409,11060977.00,3.50,-1.74,-0.80,1.22
2022-02-23,45.17,52.01,52.51,45.15,11499,58441456.00,16.29,15.14,6.84,5.84
2022-02-24,52.18,51.15,52.18,47.84,9636,49028404.00,8.34,-1.65,-0.86,4.89
2022-02-25,50.18,49.36,51.15,49.18,3901,19853655.00,3.85,-3.50,-1.79,1.98
2022-02-28,49.88,48.18,50.24,48.07,5704,28226559.00,4.40,-2.39,-1.18,2.90
2022-03-01,48.78,49.17,50.35,48.08,2346,11704198.00,4.71,2.05,0.99,1.19
2022-03-02,48.88,49.03,49.50,48.06,2180,10771505.00,2.93,-0.28,-0.14,1.11
2022-03-03,49.03,46.09,49.03,45.50,7951,37685867.00,7.20,-6.00,-2.94,4.04
2022-03-04,45.53,45.68,46.56,45.14,4496,20892289.00,3.08,-0.89,-0.41,2.28
2022-03-07,45.54,43.96,45.55,42.41,5671,25372864.00,6.87,-3.77,-1.72,2.88
2022-03-08,43.76,41.88,44.83,41.66,6696,28978246.00,7.21,-4.73,-2.08,3.40
2022-03-09,43.51,40.72,44.03,39.20,5279,21872685.00,11.53,-2.77,-1.16,2.68
2022-03-10,41.14,39.94,42.58,39.79,9823,40891913.00,6.85,-1.92,-0.78,4.84
2022-03-11,39.88,40.18,40.31,37.88,8040,31988334.00,6.08,0.60,0.24,3.96
2022-03-14,39.48,39.08,40.66,38.51,3701,14815019.00,5.35,-2.74,-1.10,1.82
2022-03-15,39.28,38.03,39.28,36.64,4944,18951846.00,6.76,-2.69,-1.05,2.43
2022-03-16,38.19,37.61,38.38,35.68,6098,23153416.00,7.10,-1.10,-0.42,3.00
2022-03-17,37.68,39.55,40.40,37.68,6319,25490087.00,7.23,5.16,1.94,3.11
2022-03-18,40.28,38.10,40.28,37.71,11124,44187836.00,6.50,-3.67,-1.45,5.48
2022-03-21,37.78,39.20,39.49,37.69,6447,25571389.00,4.72,2.89,1.10,3.17
2022-03-22,39.30,43.06,43.30,38.68,13897,59147675.00,11.79,9.85,3.86,6.84
2022-03-23,42.91,43.78,45.04,42.25,8538,38261875.00,6.48,1.67,0.72,4.20
2022-03-24,41.45,42.94,44.38,41.29,4890,21181101.00,7.06,-1.92,-0.84,2.41
2022-03-25,42.94,43.99,44.57,42.51,5283,23389429.00,4.80,2.45,1.05,2.60
2022-03-28,43.99,40.91,44.20,40.81,7203,30758994.00,7.71,-7.00,-3.08,3.55
2022-03-29,41.29,40.45,41.68,39.78,2817,11615193.00,4.64,-1.12,-0.46,1.39
2022-03-30,41.04,40.49,41.05,39.86,1975,8153400.00,2.94,0.10,0.04,0.97
2022-03-31,40.50,40.09,40.74,39.22,2639,10784279.00,3.75,-0.99,-0.40,1.30
2022-04-01,40.08,40.59,40.86,38.77,2643,10731832.00,5.21,1.25,0.50,1.30
2022-04-06,40.59,39.02,40.86,38.28,4637,18448694.00,6.36,-3.87,-1.57,2.28
2022-04-07,38.38,38.05,38.49,36.86,4173,16009209.00,4.18,-2.49,-0.97,2.06
2022-04-08,37.57,37.25,37.88,36.48,2698,10199514.00,3.68,-2.10,-0.80,1.33
2022-04-11,36.28,35.18,37.17,35.18,3176,11587078.00,5.34,-5.56,-2.07,1.56
2022-04-12,35.48,36.13,36.18,34.58,2204,7965535.00,4.55,2.70,0.95,1.09
2022-04-13,35.54,34.48,35.86,33.88,5182,18278671.00,5.48,-4.57,-1.65,2.55
2022-04-14,34.53,33.54,35.08,33.43,1842,6408575.00,4.79,-2.73,-0.94,0.91
2022-04-15,33.48,31.68,33.48,31.35,3172,10428961.00,6.35,-5.55,-1.86,1.56
2022-04-18,31.90,33.78,33.86,30.95,3401,11408920.00,9.19,6.63,2.10,1.67
2022-04-19,34.17,33.12,34.58,32.18,3421,11494108.00,7.10,-1.95,-0.66,1.68
2022-04-20,32.68,32.12,32.68,31.18,4906,16039246.00,4.53,-3.02,-1.00,2.42
2022-04-21,32.18,31.07,32.65,30.25,5558,17780372.00,7.47,-3.27,-1.05,2.74
2022-04-22,31.07,30.18,31.30,30.08,3632,11359086.00,3.93,-2.86,-0.89,1.79
2022-04-25,29.84,27.36,30.08,26.54,5390,15773878.00,11.73,-9.34,-2.82,2.65
2022-04-26,27.36,25.93,28.95,25.46,3892,10651085.00,12.76,-5.23,-1.43,1.92
2022-04-27,25.53,28.08,28.72,24.87,7048,19794816.00,14.85,8.29,2.15,3.47
2022-04-28,28.98,28.89,30.39,27.35,9395,28145506.00,10.83,2.88,0.81,4.63
2022-04-29,29.97,29.36,29.97,28.31,4303,12865405.00,5.75,1.63,0.47,2.12
2022-05-05,29.18,30.05,30.19,28.48,4088,12452145.00,5.82,2.35,0.69,2.01
2022-05-06,29.18,29.96,30.59,28.28,2884,8874493.00,7.69,-0.30,-0.09,1.42
2022-05-09,29.48,29.38,30.41,28.86,3259,9900348.00,5.17,-1.94,-0.58,1.61
2022-05-10,28.47,30.95,31.94,27.41,7689,24386789.00,15.42,5.34,1.57,3.79
2022-05-11,32.18,31.17,32.46,30.39,5001,16146749.00,6.69,0.71,0.22,2.46
2022-05-12,31.09,31.28,31.54,30.72,2132,6813936.00,2.63,0.35,0.11,1.05
2022-05-13,31.28,31.67,32.21,30.76,2932,9443015.00,4.64,1.25,0.39,1.44
2022-05-16,32.06,32.32,33.65,31.53,4416,14733770.00,6.69,2.05,0.65,2.17
2022-05-17,32.28,32.93,33.12,31.78,4574,15297443.00,4.15,1.89,0.61,2.25
2022-05-18,33.18,34.14,34.58,33.18,4873,16934068.00,4.25,3.67,1.21,2.40
2022-05-19,33.97,37.43,37.68,33.20,12544,45893665.00,13.12,9.64,3.29,6.18
2022-05-20,37.62,37.79,38.18,35.35,10816,40895088.00,7.56,0.96,0.36,5.33
2022-05-23,37.66,39.12,39.67,36.87,14461,56887467.00,7.41,3.52,1.33,7.12
2022-05-24,38.71,37.68,38.91,36.63,16398,63439062.00,5.83,-3.68,-1.44,8.08
2022-05-25,37.30,37.93,38.26,36.78,5658,21703054.00,3.93,0.66,0.25,2.79
2022-05-26,38.38,39.18,39.77,37.30,9545,37899360.00,6.51,3.30,1.25,4.70
2022-05-27,40.68,41.06,41.83,39.19,14810,61571128.00,6.74,4.80,1.88,7.29
2022-05-30,40.88,44.93,44.98,40.01,20134,89500633.00,12.10,9.43,3.87,9.92
2022-05-31,44.55,45.04,45.37,43.50,11546,52147980.00,4.16,0.24,0.11,5.69
2022-06-01,44.31,44.29,46.08,43.18,9819,44337244.00,6.44,-1.67,-0.75,4.84
2022-06-02,44.06,46.71,48.05,42.18,11890,54182986.00,13.25,5.46,2.42,5.86
2022-06-06,46.29,51.53,51.93,45.19,26790,134583444.00,14.43,10.32,4.82,13.19
2022-06-07,52.18,48.27,52.18,46.64,19183,95166467.00,10.75,-6.33,-3.26,9.45
2022-06-08,49.18,48.36,49.40,46.34,7898,38313950.00,6.34,0.19,0.09,3.89
2022-06-09,48.16,49.58,50.84,46.84,9473,47076714.00,8.27,2.52,1.22,4.66
2022-06-10,47.40,49.70,51.06,47.40,6994,35257008.00,7.38,0.24,0.12,3.44
2022-06-13,48.51,48.96,50.18,47.40,7499,36992953.00,5.59,-1.49,-0.74,3.69
2022-06-14,47.46,46.95,48.67,45.68,7776,36860038.00,6.11,-4.11,-2.01,3.83
2022-06-15,45.18,45.79,47.93,45.18,4215,19778682.00,5.86,-2.47,-1.16,2.08
2022-06-16,44.90,46.48,47.53,44.90,2999,14235271.00,5.74,1.51,0.69,1.48
2022-06-17,46.12,50.40,50.66,46.08,6840,33972753.00,9.85,8.43,3.92,3.37
2022-06-20,50.26,48.68,51.49,47.64,6630,33272485.00,7.64,-3.41,-1.72,3.26
2022-06-21,48.19,46.54,48.46,46.18,4423,21262446.00,4.68,-4.40,-2.14,2.18
2022-06-22,46.07,45.38,47.49,45.03,6094,28504918.00,5.29,-2.49,-1.16,3.00
2022-06-23,44.18,47.11,47.33,44.18,4998,23404651.00,6.94,3.81,1.73,2.46
2022-06-24,47.19,48.63,49.05,46.83,5972,29322987.00,4.71,3.23,1.52,2.94
2022-06-27,48.50,46.43,48.91,45.83,6776,31929917.00,6.33,-4.52,-2.20,3.34
2022-06-28,45.50,53.19,53.19,45.50,16409,83042148.00,16.56,14.56,6.76,8.08
2022-06-29,52.50,48.17,53.01,48.10,12694,64237716.00,9.23,-9.44,-5.02,6.25
2022-06-30,47.50,50.62,50.94,47.09,8500,42294786.00,7.99,5.09,2.45,4.15
2022-07-01,51.10,47.95,51.13,47.70,6585,32242359.00,6.78,-5.27,-2.67,3.21
2022-07-04,48.07,52.28,52.85,47.50,9015,46621311.00,11.16,9.03,4.33,4.40
2022-07-05,53.00,49.50,53.80,49.45,8236,42301475.00,8.32,-5.32,-2.78,4.02
2022-07-06,50.50,49.70,51.00,47.44,5334,26336129.00,7.19,0.40,0.20,2.60
2022-07-07,49.51,50.46,52.38,48.09,5284,27054227.00,8.63,1.53,0.76,2.58
2022-07-08,50.70,49.10,53.00,49.10,5007,25699282.00,7.73,-2.70,-1.36,2.44
2022-07-11,49.08,51.17,51.17,47.71,4718,23743214.00,7.05,4.22,2.07,2.30
2022-07-12,50.50,49.61,51.69,47.09,8520,42280477.00,8.99,-3.05,-1.56,4.15
2022-07-13,49.11,49.50,51.16,47.53,5750,28686907.00,7.32,-0.22,-0.11,2.80
2022-07-14,48.59,49.70,52.28,48.59,6960,35651980.00,7.45,0.40,0.20,3.39
2022-07-15,48.30,51.10,51.68,48.30,7754,39261544.00,6.80,2.82,1.40,3.78
2022-07-18,51.00,61.42,61.42,51.00,23367,136215584.00,20.39,20.20,10.32,11.39
2022-07-19,61.50,60.80,64.09,59.50,16132,100242750.00,7.47,-1.01,-0.62,7.87
2022-07-20,62.63,59.90,62.63,58.50,6929,41692271.00,6.79,-1.48,-0.90,3.38
2022-07-21,59.61,56.96,60.76,56.82,8592,50641964.00,6.58,-4.91,-2.94,4.19
2022-07-22,56.78,61.28,61.49,55.08,12013,70802899.00,11.25,7.58,4.32,5.86
2022-07-25,59.50,59.90,62.88,59.00,7571,46413646.00,6.33,-2.25,-1.38,3.69
2022-07-26,59.50,59.10,61.98,58.00,7227,43385310.00,6.64,-1.34,-0.80,3.52
2022-07-27,59.37,59.95,60.97,58.03,5716,34213292.00,4.97,1.44,0.85,2.79
2022-07-28,59.26,58.11,62.20,58.08,5406,32431905.00,6.87,-3.07,-1.84,2.64
2022-07-29,58.43,56.80,58.65,56.10,9730,55984892.00,4.39,-2.25,-1.31,4.74
2022-08-01,57.30,58.09,58.22,55.31,4659,26848722.00,5.12,2.27,1.29,2.27
2022-08-02,56.39,59.58,60.04,55.63,8641,50840833.00,7.59,2.56,1.49,4.21
2022-08-03,59.50,60.30,62.68,57.48,8651,53285412.00,8.73,1.21,0.72,4.22
2022-08-04,61.60,59.59,61.89,57.06,6650,39509526.00,8.01,-1.18,-0.71,3.24
2022-08-05,58.50,59.20,60.71,57.50,6273,37187764.00,5.39,-0.65,-0.39,3.06
2022-08-08,59.68,60.05,60.27,57.71,6126,36242551.00,4.32,1.44,0.85,2.99
2022-08-09,60.04,62.36,64.47,59.51,7453,46498559.00,8.26,3.85,2.31,3.63
2022-08-10,61.30,63.30,63.30,60.60,5477,34330973.00,4.33,1.51,0.94,2.67
2022-08-11,62.58,66.38,67.50,61.76,7096,46514066.00,9.07,4.87,3.08,3.46
2022-08-12,66.50,60.49,67.50,59.69,10717,68340616.00,11.77,-8.87,-5.89,5.23
2022-08-15,59.50,59.34,60.97,58.03,7723,46108707.00,4.86,-1.90,-1.15,3.77
2022-08-16,59.34,58.85,60.48,58.10,6413,38360426.00,4.01,-0.83,-0.49,3.13
2022-08-17,58.00,58.20,59.48,57.50,2986,17564526.00,3.36,-1.10,-0.65,1.46
2022-08-18,57.93,59.43,61.50,57.75,5349,32486113.00,6.44,2.11,1.23,2.61
2022-08-19,59.43,58.79,61.26,58.50,4789,28990908.00,4.64,-1.08,-0.64,2.34
2022-08-22,58.72,58.50,59.40,57.13,3013,17634716.00,3.86,-0.49,-0.29,1.47
2022-08-23,57.10,57.12,60.41,55.02,8987,51848565.00,9.21,-2.36,-1.38,4.38
2022-08-24,56.16,54.90,58.16,54.50,4197,23705810.00,6.41,-3.89,-2.22,2.05
2022-08-25,54.90,51.01,54.91,50.40,12177,63178311.00,8.21,-7.09,-3.89,5.94
2022-08-26,52.00,53.30,54.30,51.50,12029,64425263.00,5.49,4.49,2.29,5.87
2022-08-29,52.92,56.29,58.50,51.78,8141,46002592.00,12.61,5.61,2.99,3.97
2022-08-30,58.25,55.21,58.25,54.75,6049,34222958.00,6.22,-1.92,-1.08,2.95
2022-08-31,55.21,52.37,55.29,51.60,4778,25395141.00,6.68,-5.14,-2.84,2.33
2022-09-01,52.20,51.50,53.35,51.50,3982,20991671.00,3.53,-1.66,-0.87,1.94
2022-09-02,51.05,49.65,52.50,49.52,5606,28670622.00,5.79,-3.59,-1.85,2.73
