date,open,close,high,low,volume,turnover,amp,change_ratio,change,turnover_ratio
2017-07-28,15.47,18.68,18.68,15.47,211,402754.00,25.08,45.94,5.88,0.04
2017-07-31,20.60,20.60,20.60,20.60,179,378764.00,0.00,10.28,1.92,0.03
2017-08-01,22.72,22.72,22.72,22.72,234,545753.00,0.00,10.29,2.12,0.04
2017-08-02,25.05,25.05,25.05,25.05,1712,4383715.00,0.00,10.26,2.33,0.29
2017-08-03,25.04,24.35,26.42,23.25,275746,688194000.00,12.65,-2.79,-0.70,45.96
2017-08-04,23.49,22.71,23.78,22.37,177727,419889360.00,5.79,-6.74,-1.64,29.62
2017-08-07,22.74,22.69,23.32,22.37,120177,280145232.00,4.18,-0.09,-0.02,20.03
2017-08-08,22.53,21.63,22.53,21.54,114833,257356418.00,4.36,-4.67,-1.06,19.14
2017-08-09,21.44,21.16,21.78,20.95,78591,172103128.00,3.84,-2.17,-0.47,13.10
2017-08-10,21.13,21.18,21.66,21.00,60076,131105691.00,3.12,0.09,0.02,10.01
2017-08-11,21.19,20.20,21.19,20.14,72305,152426737.00,4.96,-4.63,-0.98,12.05
2017-08-14,20.27,20.34,20.45,19.94,46778,97444616.00,2.52,0.69,0.14,7.80
2017-08-15,20.28,20.62,20.67,20.16,53664,112829805.00,2.51,1.38,0.28,8.94
2017-08-16,20.68,20.99,21.08,20.58,68962,148096745.00,2.42,1.79,0.37,11.49
2017-08-17,20.84,20.68,20.93,20.64,57121,121795174.00,1.38,-1.48,-0.31,9.52
2017-08-18,20.50,20.17,20.50,20.14,49721,103425835.00,1.74,-2.47,-0.51,8.29
2017-08-21,20.28,21.02,21.04,20.19,66284,140810306.00,4.21,4.21,0.85,11.05
2017-08-22,21.14,21.41,21.61,20.76,96696,210294581.00,4.04,1.86,0.39,16.12
2017-08-23,21.23,21.38,21.73,20.94,79168,173465979.00,3.69,-0.14,-0.03,13.19
2017-08-24,21.59,21.66,22.42,21.37,133687,299333600.00,4.91,1.31,0.28,22.28
2017-08-25,21.25,22.77,23.42,21.15,170770,391758016.00,10.48,5.12,1.11,28.46
2017-08-28,23.09,24.01,24.39,22.76,186411,448353024.00,7.16,5.45,1.24,31.07
2017-08-29,23.61,24.21,25.90,23.55,251431,632442032.00,9.79,0.83,0.20,41.91
2017-08-30,23.44,23.19,24.29,22.44,173755,413195392.00,7.64,-4.21,-1.02,28.96
2017-08-31,23.05,24.29,24.33,23.04,157057,383022832.00,5.56,4.74,1.10,26.18
2017-09-01,24.25,23.68,24.79,23.30,124101,302908032.00,6.13,-2.51,-0.61,20.68
2017-09-04,23.37,23.05,23.59,22.76,96932,228791599.00,3.51,-2.66,-0.63,16.16
2017-09-05,23.89,23.32,23.89,22.76,87542,210042812.00,4.90,1.17,0.27,14.59
2017-09-06,22.84,24.26,24.32,22.30,169836,407374224.00,8.66,4.03,0.94,28.31
2017-09-07,24.03,23.76,24.53,23.73,138801,341995808.00,3.30,-2.06,-0.50,23.13
2017-09-08,23.25,24.78,24.92,23.25,186387,464275776.00,7.03,4.29,1.02,31.06
2017-09-11,24.73,24.52,25.69,24.26,147298,373272320.00,5.77,-1.05,-0.26,24.55
2017-09-12,24.45,23.31,24.45,23.28,122211,297826720.00,4.77,-4.93,-1.21,20.37
2017-09-13,22.96,23.10,23.43,22.76,74660,176181427.00,2.87,-0.90,-0.21,12.44
2017-09-14,23.13,22.60,23.29,22.52,68208,159745030.00,3.33,-2.16,-0.50,11.37
2017-09-15,22.64,22.59,22.94,22.34,44971,104437006.00,2.65,-0.04,-0.01,7.50
2017-09-18,22.40,22.48,22.59,22.09,37426,85789449.00,2.21,-0.49,-0.11,6.24
2017-09-19,22.44,22.55,22.73,22.39,35692,82627915.00,1.51,0.31,0.07,5.95
2017-09-20,22.38,22.73,22.86,22.07,50060,115165927.00,3.50,0.80,0.18,8.34
2017-09-21,22.67,22.29,23.09,22.24,43448,101108495.00,3.74,-1.94,-0.44,7.24
2017-09-22,22.20,22.53,22.67,21.90,44675,102110213.00,3.45,1.08,0.24,7.45
2017-09-25,22.40,21.99,22.63,21.96,31387,71951773.00,2.97,-2.40,-0.54,5.23
2017-09-26,21.99,21.11,22.16,20.97,48189,105556931.00,5.41,-4.00,-0.88,8.03
2017-09-27,21.12,21.37,21.51,21.09,22593,49539479.00,1.99,1.23,0.26,3.77
2017-09-28,21.28,20.96,21.41,20.95,31132,67510955.00,2.15,-1.92,-0.41,5.19
2017-09-29,20.96,21.14,21.25,20.91,23743,51397026.00,1.62,0.86,0.18,3.96
2017-10-09,21.42,21.32,21.64,21.30,19721,43283008.00,1.61,0.85,0.18,3.29
2017-10-10,21.35,21.78,21.79,21.16,29750,65727103.00,2.95,2.16,0.46,4.96
2017-10-11,21.78,21.84,21.98,21.69,34034,76263485.00,1.33,0.28,0.06,5.67
2017-10-12,21.92,21.56,21.94,21.45,28698,63955807.00,2.24,-1.28,-0.28,4.78
2017-10-13,21.54,21.99,22.02,21.45,29124,65437831.00,2.64,1.99,0.43,4.85
2017-10-16,21.99,21.11,22.04,21.05,36700,80580262.00,4.50,-4.00,-0.88,6.12
2017-10-17,21.05,21.24,21.41,21.05,16916,36911965.00,1.71,0.62,0.13,2.82
2017-10-18,21.11,20.56,21.36,20.54,25490,54866676.00,3.86,-3.20,-0.68,4.25
2017-10-19,20.46,20.31,20.66,20.29,21010,44187175.00,1.80,-1.22,-0.25,3.50
2017-10-20,20.31,20.58,20.64,20.29,11713,24696744.00,1.72,1.33,0.27,1.95
2017-10-23,20.66,20.86,20.87,20.58,14875,31719291.00,1.41,1.36,0.28,2.48
2017-10-24,20.84,20.57,20.84,20.24,20498,43162804.00,2.88,-1.39,-0.29,3.42
2017-10-25,20.67,20.88,20.90,20.59,20095,42948073.00,1.51,1.51,0.31,3.35
2017-10-26,20.80,21.06,21.11,20.78,22917,49397399.00,1.58,0.86,0.18,3.82
