date,open,close,high,low,volume,turnover,amp,change_ratio,change,turnover_ratio
2020-04-21,8.45,10.35,10.35,8.45,12737,14477199.00,27.66,50.66,3.48,1.35
2020-04-22,11.49,11.49,11.49,11.49,59774,74896396.00,0.00,11.01,1.14,6.33
2020-04-23,11.96,11.15,12.09,10.87,530166,664544192.00,10.62,-2.96,-0.34,56.10
2020-04-24,10.76,9.93,10.77,9.93,236333,265314336.00,7.53,-10.94,-1.22,25.01
2020-04-27,9.36,9.01,9.54,8.83,279904,284024784.00,7.15,-9.26,-0.92,29.62
2020-04-28,8.96,8.34,8.96,8.18,218461,208227792.00,8.66,-7.44,-0.67,23.12
2020-04-29,8.29,9.28,9.28,8.29,265073,263925492.00,11.87,11.27,0.94,28.05
2020-04-30,9.17,9.08,9.53,8.85,283826,289830224.00,7.33,-2.16,-0.20,30.03
2020-05-06,8.83,9.35,9.69,8.75,231038,239018801.00,10.35,2.97,0.27,24.45
2020-05-07,9.24,9.64,9.82,9.07,282863,296498352.00,8.02,3.10,0.29,29.93
2020-05-08,9.41,9.83,10.15,9.38,305416,329607824.00,7.99,1.97,0.19,32.32
2020-05-11,9.75,9.86,10.55,9.64,278694,309798848.00,9.26,0.31,0.03,29.49
2020-05-12,9.78,10.06,10.10,9.40,256161,276806032.00,7.10,2.03,0.20,27.11
2020-05-13,9.91,10.08,10.70,9.84,256204,287697360.00,8.55,0.20,0.02,27.11
2020-05-14,9.97,10.63,10.92,9.88,336556,383749104.00,10.32,5.46,0.55,35.61
2020-05-15,10.44,9.94,10.55,9.86,261778,294315696.00,6.49,-6.49,-0.69,27.70
2020-05-18,9.79,9.62,10.26,9.54,217926,238939976.00,7.24,-3.22,-0.32,23.06
2020-05-19,9.64,10.69,10.69,9.64,298455,342969056.00,10.91,11.12,1.07,31.58
2020-05-20,11.07,10.99,11.84,10.74,511512,625540544.00,10.29,2.81,0.30,54.13
2020-05-21,11.00,11.72,12.14,10.76,418169,518601040.00,12.56,6.64,0.73,44.25
2020-05-22,11.06,10.81,11.31,10.54,267195,320089952.00,6.57,-7.76,-0.91,28.27
2020-05-25,10.85,10.31,11.03,9.97,222621,256796160.00,9.81,-4.63,-0.50,23.56
2020-05-26,10.17,10.43,10.54,10.02,158918,180010739.00,5.04,1.16,0.12,16.82
2020-05-27,10.34,10.54,10.71,10.13,200494,229618304.00,5.56,1.05,0.11,21.22
2020-05-28,10.56,10.06,10.58,9.84,167962,188592001.00,7.02,-4.55,-0.48,17.77
2020-05-29,10.06,9.63,10.13,9.57,144897,157205006.00,5.57,-4.27,-0.43,15.33
2020-06-01,9.60,9.90,10.07,9.60,106828,116406400.00,4.88,2.80,0.27,11.30
2020-06-02,9.91,10.11,10.34,9.82,132949,148694900.00,5.25,2.12,0.21,14.07
2020-06-03,10.31,11.23,11.23,10.11,256662,304094112.00,11.08,11.08,1.12,27.16
2020-06-04,11.96,12.46,12.46,11.76,275342,367931568.00,6.23,10.95,1.23,29.14
2020-06-05,12.95,11.91,13.59,11.76,570853,789038464.00,14.69,-4.41,-0.55,60.41
